epoch,accuracy,auc_2,auc_3,loss,lr,precision_1,recall_1,val_accuracy,val_auc_2,val_auc_3,val_loss,val_precision_1,val_recall_1
0,0.5759738683700562,0.6009081602096558,0.48624706268310547,0.4727000594139099,0.01,0.4551268517971039,0.5713139176368713,0.7773692607879639,0.7752401828765869,0.7814232110977173,0.5296896696090698,0.8836292028427124,0.479657381772995
1,0.6188048124313354,0.6606323719024658,0.5880608558654785,0.3778461217880249,0.01,0.4994443356990814,0.6019287705421448,0.37867647409439087,0.7755467891693115,0.7814306020736694,1.055431604385376,0.37960687279701233,0.9935691356658936
2,0.6235978007316589,0.6679215431213379,0.599602460861206,0.4121684432029724,0.01,0.5048608183860779,0.6117804646492004,0.3799019753932953,0.7735421657562256,0.7779791951179504,1.4016199111938477,0.38021260499954224,0.9978540539741516
3,0.6378747820854187,0.6835141777992249,0.630774974822998,0.4273921847343445,0.01,0.5206519365310669,0.6241970062255859,0.7144607901573181,0.7750757932662964,0.7807567119598389,0.5656349062919617,0.6046304702758789,0.7269807457923889
4,0.6742810606956482,0.72100430727005,0.7064110040664673,0.31550490856170654,0.005,0.5655737519264221,0.6276083588600159,0.43218955397605896,0.7742237448692322,0.7792613506317139,0.8480759263038635,0.3936861753463745,0.9098712205886841
5,0.6668366193771362,0.7136548757553101,0.6859697103500366,0.335759699344635,0.005,0.5560047626495361,0.6254681944847107,0.7757353186607361,0.7750890254974365,0.7805414795875549,0.5259117484092712,0.9120171666145325,0.45551982522010803
6,0.6639812588691711,0.7133620977401733,0.6953850984573364,0.33833613991737366,0.005,0.5523406267166138,0.6278074979782104,0.375,0.7756099700927734,0.7801376581192017,1.0869702100753784,0.37583333253860474,0.9657387733459473
7,0.6935549378395081,0.7391337156295776,0.7294105291366577,0.2922450304031372,0.0025,0.5909994840621948,0.6360717415809631,0.42810457944869995,0.7742050886154175,0.7790762782096863,0.8530774116516113,0.39234670996665955,0.9121114611625671
8,0.6950846314430237,0.7354907393455505,0.7285165786743164,0.2919214069843292,0.0025,0.5935694575309753,0.6326639652252197,0.6017156839370728,0.774322509765625,0.7799534797668457,0.6442794799804688,0.48619139194488525,0.8122317790985107
9,0.698857843875885,0.7345913648605347,0.7269704937934875,0.29402291774749756,0.0025,0.5975000262260437,0.6402357220649719,0.6613562107086182,0.7750482559204102,0.7804310321807861,0.6007336378097534,0.5384041666984558,0.774678111076355
10,0.7117071151733398,0.7493219375610352,0.7430005073547363,0.275966078042984,0.00125,0.6182432174682617,0.6366069316864014,0.7116013169288635,0.7745949029922485,0.7807199954986572,0.5660696029663086,0.6010591387748718,0.7283422350883484
11,0.7097695469856262,0.7411389350891113,0.7412323951721191,0.27656713128089905,0.00125,0.6167284250259399,0.625,0.781862735748291,0.7745578289031982,0.7802638411521912,0.505992591381073,0.8220064640045166,0.545064389705658
12,0.7094635963439941,0.7386614084243774,0.735763430595398,0.2784329354763031,0.00125,0.6164600253105164,0.6262058019638062,0.7160947918891907,0.7752407789230347,0.7808815240859985,0.5617457628250122,0.607207179069519,0.7224008440971375
13,0.7119110822677612,0.7455275058746338,0.7448815107345581,0.2731182277202606,0.00125,0.62015300989151,0.6292826533317566,0.7606208920478821,0.7745569944381714,0.7808014154434204,0.5294944047927856,0.6964892148971558,0.6591640114784241
14,0.7112991809844971,0.7409740090370178,0.7402553558349609,0.27556464076042175,0.00125,0.6198830604553223,0.6246986389160156,0.7781862616539001,0.7749471664428711,0.7809160351753235,0.516672670841217,0.7525906562805176,0.6227223873138428
15,0.7233326435089111,0.7493484020233154,0.7505197525024414,0.26858118176460266,0.000625,0.6394557952880859,0.6286784410476685,0.7659313678741455,0.7738374471664429,0.7793596982955933,0.5274407267570496,0.7120853066444397,0.6455424427986145
16,0.7188456058502197,0.7493304014205933,0.7482279539108276,0.2694684565067291,0.000625,0.6307486891746521,0.6315930485725403,0.780637264251709,0.7749098539352417,0.7810291051864624,0.5053362846374512,0.8602541089057922,0.5074946284294128
17,0.7195594310760498,0.7475926280021667,0.7480148673057556,0.2690168619155884,0.000625,0.6331264972686768,0.6280438899993896,0.7765522599220276,0.7749274373054504,0.7808400392532349,0.5192791819572449,0.7468193173408508,0.6278074979782104
18,0.7331225872039795,0.7602171301841736,0.7618287801742554,0.2613026201725006,0.0003125,0.6574802994728088,0.62563556432724,0.781862735748291,0.7742611765861511,0.7794861793518066,0.5068827867507935,0.8162939548492432,0.5494623780250549
19,0.7312869429588318,0.754584550857544,0.7572987079620361,0.2632325291633606,0.0003125,0.6564365029335022,0.6183083653450012,0.7075163125991821,0.7747799158096313,0.7806591391563416,0.5686782598495483,0.5937770009040833,0.7363343834877014
20,0.7372016906738281,0.7601116299629211,0.7611515522003174,0.26240023970603943,0.0003125,0.6592348217964172,0.641403317451477,0.7667483687400818,0.7750846743583679,0.7804887890815735,0.5275412201881409,0.7102803587913513,0.6530612111091614
21,0.7446461319923401,0.7597877383232117,0.7653274536132812,0.2596057057380676,0.00015625,0.6799181699752808,0.6227576732635498,0.7160947918891907,0.7745857238769531,0.7804099917411804,0.561971127986908,0.6074007153511047,0.7213290333747864
22,0.7407709360122681,0.7633095979690552,0.7652014493942261,0.2590080499649048,0.00015625,0.6723490357398987,0.6230254173278809,0.7769607901573181,0.774109423160553,0.7797049283981323,0.5130619406700134,0.7695530652999878,0.5912017226219177
23,0.742198646068573,0.7647578716278076,0.7685588002204895,0.2590693235397339,0.00015625,0.6697583198547363,0.6378479599952698,0.7769607901573181,0.7759370803833008,0.7818261981010437,0.5100102424621582,0.7803468108177185,0.578158438205719
24,0.7493371367454529,0.7643774151802063,0.7683546543121338,0.2577573359012604,7.8125e-05,0.689369261264801,0.6229596138000488,0.7504084706306458,0.7758992910385132,0.7806907892227173,0.5367168188095093,0.6716738343238831,0.6723952889442444
25,0.7446461319923401,0.7630493640899658,0.7683349251747131,0.2585051357746124,7.8125e-05,0.6806821227073669,0.6201446652412415,0.7610294222831726,0.7752227783203125,0.7819947004318237,0.5294350981712341,0.697621762752533,0.659528911113739
26,0.7408729195594788,0.7644546627998352,0.7681183815002441,0.2588658034801483,7.8125e-05,0.6694051027297974,0.6323254108428955,0.6425653696060181,0.775214433670044,0.7814382314682007,0.6065144538879395,0.5213371515274048,0.7839572429656982
27,0.7426065802574158,0.7635982632637024,0.769412636756897,0.2579435706138611,3.90625e-05,0.6749351024627686,0.6261707544326782,0.7614378929138184,0.7742898464202881,0.7797166705131531,0.5297979116439819,0.699654757976532,0.6530612111091614
28,0.7495411038398743,0.7657538652420044,0.7708728313446045,0.25724685192108154,3.90625e-05,0.690795361995697,0.6205512285232544,0.7475489974021912,0.775241494178772,0.7810327410697937,0.5391823053359985,0.6652631759643555,0.6781116127967834
29,0.7489292025566101,0.7664011716842651,0.7720449566841125,0.25695762038230896,3.90625e-05,0.6857309341430664,0.6291834115982056,0.7414215803146362,0.7746156454086304,0.781013548374176,0.5462203621864319,0.6510000228881836,0.696256697177887
30,0.7446461319923401,0.763707160949707,0.769058108329773,0.25837525725364685,1.953125e-05,0.678457498550415,0.6265060305595398,0.751225471496582,0.7751057147979736,0.7813190221786499,0.5368764400482178,0.6738197207450867,0.673097550868988
31,0.7444421648979187,0.7645694017410278,0.7692528963088989,0.25782451033592224,1.953125e-05,0.678250789642334,0.6267058849334717,0.7450980544090271,0.7744848728179932,0.780358612537384,0.5432283878326416,0.6584615111351013,0.6881029009819031
32,0.7453599572181702,0.7687816619873047,0.7728713750839233,0.256353497505188,1.953125e-05,0.6784788370132446,0.6303533315658569,0.7618464231491089,0.774941086769104,0.7813663482666016,0.5292448997497559,0.7026406526565552,0.6538461446762085
33,0.7444421648979187,0.7650022506713867,0.7702256441116333,0.25818493962287903,1e-05,0.6745108962059021,0.6366069316864014,0.7610294222831726,0.7749186158180237,0.7811926603317261,0.5307149887084961,0.6979637742042542,0.6598930358886719
34,0.7468393445014954,0.7652314901351929,0.7699922919273376,0.2581360638141632,1e-05,0.6821885704994202,0.6275769472122192,0.7679738402366638,0.7756080031394958,0.7815572023391724,0.5262898802757263,0.7164887189865112,0.6473740339279175
